"","Survey","Year","Cruise.Join.ID","Haul.Join.ID","Catch.Join.ID","Vessel.Number","Cruise.Number","Haul.Number","Starting.Latitude..dd.","Starting.Longitude..dd.","Ending.Latitude..dd.","Ending.Longitude..dd.","Stratum","Stratum.INPFC.Area","Stratum.Min.Depth..m.","Stratum.Max.Depth..m.","Stratum.Description","Stratum.Regulatory.Area.Name","Stratum.Type","Domain","Density","Gear.Performance","Satisfactory.Gear.Performance","Gear.Performance.Note","Gear.Depth","Bottom.Depth","Surface.Temperature","Gear.Temperature","Distance.Fished..km.","Net.Width..m.","Species.Code","Common.Name","Scientific.Name","Weight..kg.","Number.of.Fish","Effort..km2.","Weight.CPUE..kg.km2.","Number.CPUE..number.km2.","akfin_load_date"
"76","GOA",2013,-686,-10481,NA,143,201301,201,57.67065,-151.10639,57.66027,-151.08952,31,"Kodiak",1,100,"Albatross Banks","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",66,73,9.7,7,1.534,15.796,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.024231064,0,0,"29-Sep-21"
"77","GOA",2013,-686,-10506,-298397,143,201301,226,59.08925,-150.28376,59.08972,-150.25889,133,"Kodiak",101,200,"Kenai Flats","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",185,190,12.2,5.4,1.433,16.902,30060,"Pacific ocean perch","Sebastes alutus",139.116,190,0.024220566,5743.713834,7844.573079,"29-Sep-21"
"78","GOA",2013,-686,-10508,-298469,143,201301,228,58.93348,-150.44897,58.93303,-150.42386,131,"Kodiak",101,200,"Portlock Flats","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",119,124,11.2,5.4,1.453,17.336,30060,"Pacific ocean perch","Sebastes alutus",0.72,1,0.025189208,28.58366964,39.69954117,"29-Sep-21"
"79","GOA",2009,-636,-5596,NA,143,200901,166,59.09772,-151.8718,59.10726,-151.8902,33,"Kodiak",1,100,"Kenai Peninsula","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",71,78,8.2,6.1,1.526,16.335,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02492721,0,0,"29-Sep-21"
"80","GOA",2009,-636,-5603,NA,143,200901,173,58.51822,-152.0155,58.52662,-152.03551,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,1.11,"Y","Completed tow",61,68,8.2,5.9,1.52,15.79,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.0240008,0,0,"29-Sep-21"
"81","GOA",2009,-636,-5610,-132549,143,200901,180,58.38055,-151.2858,58.38087,-151.2605,132,"Kodiak",101,200,"Barren Islands","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",107,114,9.9,5.5,1.495,16.155,30060,"Pacific ocean perch","Sebastes alutus",0.208,2,0.024151725,8.61222128,82.80982,"29-Sep-21"
"82","GOA",2011,-667,-8093,-219227,143,201101,284,59.13735,-149.55933,59.14795,-149.57462,133,"Kodiak",101,200,"Kenai Flats","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",178,185,13.2,5.5,1.475,15.505,30060,"Pacific ocean perch","Sebastes alutus",9.63,16,0.022869875,421.0779464,699.6102952,"29-Sep-21"
"83","GOA",2011,-667,-8238,NA,143,201101,300,60.029,-145.27722,60.03948,-145.26117,140,"Yakutat",101,200,"Middleton Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",124,131,15.2,5.5,1.473,15.75,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02319975,0,0,"29-Sep-21"
"84","GOA",2011,-667,-8241,-222013,143,201101,303,59.85342,-142.65757,59.85352,-142.68372,141,"Yakutat",101,200,"Yakataga Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",161,168,15.3,5.9,1.473,15.81,30060,"Pacific ocean perch","Sebastes alutus",0.88,5,0.02328813,37.78749088,214.7016527,"29-Sep-21"
"85","GOA",2011,-667,-8243,NA,143,201101,305,59.93657,-141.58443,59.94177,-141.56098,40,"Yakutat",1,100,"Yakutat Shallows","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",58,65,10.5,7.2,1.44,15.604,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02246976,0,0,"29-Sep-21"
"86","GOA",2013,-686,-10514,NA,143,201301,234,59.52536,-149.72424,59.51242,-149.72625,33,"Kodiak",1,100,"Kenai Peninsula","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",94,100,14.4,5.7,1.448,16.032,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.023214336,0,0,"29-Sep-21"
"87","GOA",2013,-686,-10522,-298845,143,201301,242,59.18361,-147.70122,59.19315,-147.71814,230,"Kodiak",201,300,"Kenai Gullies","CENTRAL GOA","GULLY",NA,NA,1.11,"Y","Completed tow",203,209,13.6,5.2,1.445,17.173,30060,"Pacific ocean perch","Sebastes alutus",1297.98,1734,0.024814985,52306.29799,69877.13271,"29-Sep-21"
"88","GOA",2009,-636,-5851,-155090,143,200901,231,58.86678,-150.2962,58.86682,-150.2701,131,"Kodiak",101,200,"Portlock Flats","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",163,169,12.8,5.1,1.515,16.488,30060,"Pacific ocean perch","Sebastes alutus",113.958,244,0.02497932,4562.093764,9768.080156,"29-Sep-21"
"89","GOA",2009,-636,-5860,-155353,143,200901,240,59.05527,-148.1375,59.04839,-148.1144,134,"Kodiak",101,200,"Kodiak Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",127,133,13.2,5.4,1.557,16.07,30060,"Pacific ocean perch","Sebastes alutus",17.158,175,0.02502099,685.7442491,6994.12773,"29-Sep-21"
"90","GOA",2009,-636,-5861,-155403,143,200901,241,59.063,-148.0473,59.06332,-148.021,134,"Kodiak",101,200,"Kodiak Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",131,137,12.9,5.4,1.528,16.277,30060,"Pacific ocean perch","Sebastes alutus",60.24,675,0.024871256,2422.073095,27139.76327,"29-Sep-21"
"91","GOA",2011,-667,-8268,-222513,143,201101,330,56.44082,-135.25423,56.45025,-135.27122,150,"Southeastern",101,200,"Baranof-Chichagof Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",121,128,11.9,6.8,1.487,15.54,30060,"Pacific ocean perch","Sebastes alutus",0.874,10,0.02310798,37.8224319,432.7509371,"29-Sep-21"
"92","GOA",2011,-667,-8287,NA,143,201101,349,54.6305,-132.87635,54.6392,-132.89275,251,"Southeastern",201,300,"Prince of Wales Slope/Gullies","EASTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",278,286,12.1,5.6,1.487,14.732,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.021906484,0,0,"29-Sep-21"
"93","GOA",2011,-668,-7343,-200978,148,201101,8,52.75322,-169.40507,52.76772,-169.40868,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,6.1,"Y","Depth change over tow exceeds survey defined limits",183,189,4.7,4.3,1.637,16.275,30060,"Pacific ocean perch","Sebastes alutus",53.744,101,0.026642175,2017.252721,3790.98178,"29-Sep-21"
"94","GOA",2013,-687,-9917,NA,176,201301,31,54.49263,-164.24582,54.48052,-164.25611,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",88,94,5,4.9,1.505,15.452,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02325526,0,0,"29-Sep-21"
"95","GOA",2009,-636,-5886,-156000,143,200901,266,58.63596,-138.0363,58.64851,-138.0484,143,"Yakutat",101,200,"Fairweather Shelf","EASTERN GOA","SHELF",NA,NA,0,"Y","Good performance",97,103,12.2,6.2,1.603,17.11,30060,"Pacific ocean perch","Sebastes alutus",0.222,3,0.02742733,8.094116343,109.3799506,"29-Sep-21"
"96","GOA",2009,-638,-5418,-129813,159,200901,1,52.63975,-169.3167,52.64705,-169.33681,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,5.8,"Y","Light footrope contact",119,125,5.6,4.5,1.614,15.894,30060,"Pacific ocean perch","Sebastes alutus",201.65,498,0.025652916,7860.704803,19412.99773,"29-Sep-21"
"97","GOA",2009,-638,-5434,-130231,159,200901,17,53.72632,-164.96989,53.72804,-164.99229,210,"Shumagin",201,300,"Shumagin Slope","WESTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",212,219,5.7,5.1,1.507,15.306,30060,"Pacific ocean perch","Sebastes alutus",4.54,7,0.023066142,196.8252862,303.4751108,"29-Sep-21"
"98","GOA",2011,-668,-7376,NA,148,201101,41,54.27325,-163.4348,54.28505,-163.424,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",88,96,5.8,4.3,1.497,15.521,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.023234937,0,0,"29-Sep-21"
"99","GOA",2013,-687,-9980,-280226,176,201301,75,54.69792,-158.5965,54.6888,-158.61343,122,"Chirikof",101,200,"Chirikof Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",109,116,7.6,4.4,1.511,16.049,30060,"Pacific ocean perch","Sebastes alutus",1572.856,3949,0.024250039,64859.93693,162845.0989,"29-Sep-21"
"100","GOA",2009,-638,-5469,-131080,159,200901,52,54.84603,-160.81351,54.85504,-160.7942,13,"Shumagin",1,100,"Shumagin Bank","WESTERN GOA","SHELF",NA,NA,5.8,"Y","Light footrope contact",84,90,5.8,3.2,1.625,16.503,30060,"Pacific ocean perch","Sebastes alutus",0.11,4,0.026817375,4.101818317,149.1570297,"29-Sep-21"
"101","GOA",2009,-638,-5472,NA,159,200901,55,54.98975,-159.87421,54.98904,-159.8493,13,"Shumagin",1,100,"Shumagin Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",38,43,5.6,5.5,1.609,15.846,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.025496214,0,0,"29-Sep-21"
"102","GOA",2011,-668,-7410,-202377,148,201101,75,54.56392,-159.74972,54.56387,-159.77225,13,"Shumagin",1,100,"Shumagin Bank","WESTERN GOA","SHELF",NA,NA,1.11,"Y","Completed tow",86,93,5.8,3.9,1.465,15.628,30060,"Pacific ocean perch","Sebastes alutus",2.47,16,0.02289502,107.8837232,698.8419316,"29-Sep-21"
"103","GOA",2011,-668,-7639,NA,148,201101,77,55.64058,-160.36175,55.63493,-160.33937,12,"Shumagin",1,100,"Lower Alaska Peninsula","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",64,72,5.8,4.5,1.552,14.702,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.022817504,0,0,"29-Sep-21"
"104","GOA",2011,-668,-7658,NA,148,201101,96,55.31592,-158.68245,55.3157,-158.66098,120,"Chirikof",101,200,"East Shumagin Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",179,186,7.4,5,1.373,16.362,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.022465026,0,0,"29-Sep-21"
"105","GOA",2011,-668,-7663,-205547,148,201101,101,55.299,-157.90655,55.3124,-157.90968,21,"Chirikof",1,100,"Semidi Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",77,84,7.2,5.3,1.506,15.554,30060,"Pacific ocean perch","Sebastes alutus",14.116,93,0.023424324,602.621446,3970.231969,"29-Sep-21"
"106","GOA",2013,-687,-10352,-286947,176,201301,99,55.04142,-157.17043,55.05138,-157.15365,221,"Chirikof",201,300,"Chirikof Slope","CENTRAL GOA","SLOPE",NA,NA,5.1,"Y","Net came off bottom",236,242,8.5,4.7,1.549,16.5,30060,"Pacific ocean perch","Sebastes alutus",7.24,11,0.0255585,283.27171,430.3851947,"29-Sep-21"
"107","GOA",2013,-687,-10384,-287826,176,201301,132,56.79189,-155.21919,56.78047,-155.2346,121,"Chirikof",101,200,"Shelikof Edge","CENTRAL GOA","SHELF",NA,NA,3.1,"Y","Caught pot, unspecified type",135,142,7.7,4.6,1.583,14.165,30060,"Pacific ocean perch","Sebastes alutus",56.24,77,0.022423195,2508.117153,3433.944181,"29-Sep-21"
"108","GOA",2011,-668,-7673,-205866,148,201101,111,55.13305,-157.12712,55.13188,-157.15013,122,"Chirikof",101,200,"Chirikof Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",139,146,7.4,4.8,1.482,15.909,30060,"Pacific ocean perch","Sebastes alutus",32.27,115,0.023577138,1368.698779,4877.606434,"29-Sep-21"
"109","GOA",2011,-668,-7702,-206426,148,201101,140,56.27395,-155.70412,56.27487,-155.73023,22,"Chirikof",1,100,"Chirikof Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",63,71,8.3,6.3,1.628,14.56,30060,"Pacific ocean perch","Sebastes alutus",1.28,1,0.02370368,54.000054,42.18754219,"29-Sep-21"
"110","GOA",2011,-668,-7716,-206648,148,201101,154,55.79012,-156.01717,55.8028,-156.02285,121,"Chirikof",101,200,"Shelikof Edge","CENTRAL GOA","SHELF",NA,NA,5.41,"Y","Door digging or falling over",127,134,8.6,5.4,1.46,15.318,30060,"Pacific ocean perch","Sebastes alutus",1.75,4,0.02236428,78.24978045,178.856641,"29-Sep-21"
"111","GOA",2013,-687,-10389,NA,176,201301,138,56.26374,-155.48297,56.27632,-155.47311,22,"Chirikof",1,100,"Chirikof Bank","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",49,56,7.2,7.2,1.528,14.426,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.022042928,0,0,"29-Sep-21"
"112","GOA",2013,-687,-10396,-288074,176,201301,146,55.77261,-155.10759,55.76384,-155.12763,122,"Chirikof",101,200,"Chirikof Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",161,167,8.6,5.2,1.599,17.458,30060,"Pacific ocean perch","Sebastes alutus",244.83,380,0.027915342,8770.446015,13612.58623,"29-Sep-21"
"113","GOA",2013,-687,-10401,-288164,176,201301,151,55.96096,-154.69456,55.95554,-154.71677,420,"Chirikof",501,700,"Chirikof Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",542,547,8.8,4.1,1.518,17.493,30060,"Pacific ocean perch","Sebastes alutus",1.278,2,0.026554374,48.12766439,75.31715867,"29-Sep-21"
"114","GOA",2013,-687,-10408,NA,176,201301,158,56.61048,-153.59647,56.59608,-153.59856,130,"Kodiak",101,200,"Albatross Gullies","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",134,140,10.4,4.5,1.611,15.628,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.025176708,0,0,"29-Sep-21"
"115","GOA",2013,-687,-10409,NA,176,201301,159,55.92421,-154.06387,55.92331,-154.08166,320,"Chirikof",301,500,"Chirikof Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",457,463,9.9,4.2,1.135,17.174,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.01949249,0,0,"29-Sep-21"
"116","GOA",2013,-687,-10432,NA,176,201301,183,56.98901,-153.46495,57.00194,-153.46004,30,"Kodiak",1,100,"Albatross Shallows","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",123,129,14.9,5.4,1.471,14.61,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.02149131,0,0,"29-Sep-21"
"117","GOA",1984,316,30653,NA,58,198401,112,55.41,-156.60533,55.38417,-156.5905,121,"Chirikof",101,200,"Shelikof Edge","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",139,139,NA,NA,2.778,16.085,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.04468413,0,0,"29-Sep-21"
"118","GOA",1984,316,30669,575981,58,198401,128,56.012,-156.25117,56.0355,-156.23467,220,"Chirikof",201,300,"Lower Shelikof Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",207,207,12.7,NA,2.815,16.516,30060,"Pacific ocean perch","Sebastes alutus",3.629,5,0.04649254,78.05553321,107.544135,"29-Sep-21"
"119","GOA",1984,316,30703,NA,58,198401,162,56.85567,-156.36267,56.87433,-156.33133,121,"Chirikof",101,200,"Shelikof Edge","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",183,183,14.4,NA,2.778,16.434,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.045653652,0,0,"29-Sep-21"
"120","GOA",1987,318,30906,578998,66,198701,32,55.63417,-159.07417,55.60583,-159.07133,12,"Shumagin",1,100,"Lower Alaska Peninsula","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",82,82,5.9,NA,3.167,14.809,30060,"Pacific ocean perch","Sebastes alutus",1.588,18,0.046900103,33.85920069,383.7944663,"29-Sep-21"
"121","GOA",1990,245,23897,NA,19,199001,28,53.72883,-164.86383,53.72167,-164.82983,111,"Shumagin",101,200,"Shumagin Outer Shelf","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",192,192,6.7,NA,2.334,18.29,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.04268886,0,0,"29-Sep-21"
"122","GOA",1984,316,30723,NA,58,198401,182,58.53167,-153.025,58.55833,-153.02483,132,"Kodiak",101,200,"Barren Islands","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",161,161,12.3,NA,2.778,16.308,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.045303624,0,0,"29-Sep-21"
"123","GOA",1984,326,32411,599759,555,198401,2,53.6565,-165.36367,53.64883,-165.3175,210,"Shumagin",201,300,"Shumagin Slope","WESTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",234,234,8.4,NA,3.241,25.5,30060,"Pacific ocean perch","Sebastes alutus",160.935,219,0.0826455,1947.292956,2649.872044,"29-Sep-21"
"124","GOA",1984,326,32418,NA,555,198401,9,54.375,-164.3625,54.372,-164.411,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",99,99,8.2,NA,3.111,24,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.074664,0,0,"29-Sep-21"
"125","GOA",1984,326,32426,NA,555,198401,17,54.24867,-161.85233,54.23783,-161.87617,11,"Shumagin",1,100,"Davidson Bank","WESTERN GOA","SHELF",NA,NA,6,"Y","Unspecified problems",68,68,10.2,6,1.963,24,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.047112,0,0,"29-Sep-21"
"126","GOA",1987,318,30993,NA,66,198701,170,57.86967,-154.13283,57.865,-154.18117,232,"Kodiak",201,300,"Upper Shelikof Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",205,205,NA,6,2.908,15.683,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.045606164,0,0,"29-Sep-21"
"127","GOA",1990,245,23937,NA,19,199001,68,55.3595,-161.59083,55.32633,-161.57683,12,"Shumagin",1,100,"Lower Alaska Peninsula","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",102,102,8.5,NA,3.704,15.235,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.05643044,0,0,"29-Sep-21"
"128","GOA",1990,245,23975,NA,19,199001,106,55.5375,-158.37533,55.53,-158.33583,120,"Chirikof",101,200,"East Shumagin Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",144,144,10,4.5,2.704,16.5,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.044616,0,0,"29-Sep-21"
"129","GOA",1984,326,32466,600345,555,198401,57,53.70367,-164.87767,53.69783,-164.84583,210,"Shumagin",201,300,"Shumagin Slope","WESTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",252,252,10.7,NA,2.222,27,30060,"Pacific ocean perch","Sebastes alutus",16.329,29,0.059994,272.1772177,483.3816715,"29-Sep-21"
"130","GOA",1987,318,30999,NA,66,198701,176,57.47917,-154.8485,57.48217,-154.8935,220,"Chirikof",201,300,"Lower Shelikof Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",210,210,11,NA,2.722,15.651,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.042602022,0,0,"29-Sep-21"
"131","GOA",1987,318,31000,NA,66,198701,177,57.32017,-155.15183,57.30617,-155.19383,220,"Chirikof",201,300,"Lower Shelikof Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",240,240,11,5,2.982,16.001,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.047714982,0,0,"29-Sep-21"
"132","GOA",1987,318,31007,NA,66,198701,184,56.00917,-153.74933,56.02,-153.70967,134,"Kodiak",101,200,"Kodiak Outer Shelf","CENTRAL GOA","SHELF",NA,NA,6,"Y","Unspecified problems",70,70,10.6,NA,2.759,14.755,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.040709045,0,0,"29-Sep-21"
"133","GOA",1987,318,31023,NA,66,198701,200,56.38733,-157.80833,56.38917,-157.78233,120,"Chirikof",101,200,"East Shumagin Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",282,282,10.8,NA,1.574,16.083,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.025314642,0,0,"29-Sep-21"
"134","GOA",1987,318,31030,NA,66,198701,207,55.54617,-159.615,55.54583,-159.665,12,"Shumagin",1,100,"Lower Alaska Peninsula","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",59,59,9.8,NA,3.148,14.672,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.046187456,0,0,"29-Sep-21"
"135","GOA",1987,318,31031,580806,66,198701,208,55.549,-159.88483,55.57483,-159.89617,112,"Shumagin",101,200,"West Shumagin Gully","WESTERN GOA","GULLY",NA,NA,0,"Y","Good performance",148,148,10.4,NA,2.963,15.581,30060,"Pacific ocean perch","Sebastes alutus",0.544,6,0.046166503,11.78343528,129.9643597,"29-Sep-21"
"136","GOA",1987,318,31041,580904,66,198701,218,55.36033,-159.86833,55.34933,-159.828,13,"Shumagin",1,100,"Shumagin Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",70,70,10.8,NA,2.834,14.965,30060,"Pacific ocean perch","Sebastes alutus",2.041,20,0.04241081,48.12452297,471.5778831,"29-Sep-21"
"137","GOA",1990,245,24000,NA,19,199001,131,56.42383,-158.04083,56.41483,-157.9965,120,"Chirikof",101,200,"East Shumagin Gully","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",188,188,10.4,NA,2.926,14.75,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.0431585,0,0,"29-Sep-21"
"138","GOA",1990,245,24019,NA,19,199001,150,55.7145,-155.3035,55.70067,-155.27633,122,"Chirikof",101,200,"Chirikof Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",152,152,9.9,NA,2.241,16.32,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.03657312,0,0,"29-Sep-21"
"139","GOA",1984,326,32513,NA,555,198401,104,55.20017,-156.566,55.2005,-156.61433,320,"Chirikof",301,500,"Chirikof Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",369,369,13.4,NA,3.111,28,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.087108,0,0,"29-Sep-21"
"140","GOA",1987,318,31073,581342,66,198701,250,57.88833,-154.8995,57.9005,-154.85883,121,"Chirikof",101,200,"Shelikof Edge","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",141,141,12.9,5.5,2.759,15.196,30060,"Pacific ocean perch","Sebastes alutus",1.814,2,0.041925764,43.26695156,47.70336445,"29-Sep-21"
"141","GOA",1987,318,31096,NA,66,198701,273,58.83367,-152.57383,58.8595,-152.57317,132,"Kodiak",101,200,"Barren Islands","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",196,196,10.5,5.5,2.871,15.704,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.045086184,0,0,"29-Sep-21"
"142","GOA",1990,245,24067,NA,19,199001,198,57.37333,-151.85867,57.39167,-151.83333,31,"Kodiak",1,100,"Albatross Banks","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",68,68,NA,NA,2.963,14.969,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.044353147,0,0,"29-Sep-21"
"143","GOA",1990,245,24081,497361,19,199001,212,57.848,-150.15733,57.87433,-150.16267,130,"Kodiak",101,200,"Albatross Gullies","CENTRAL GOA","GULLY",NA,NA,0,"Y","Good performance",196,196,NA,NA,2.482,16.206,30060,"Pacific ocean perch","Sebastes alutus",23.042,28,0.040223292,572.8521673,696.1140824,"29-Sep-21"
"144","GOA",1984,326,32531,NA,555,198401,122,55.909,-154.021,55.9065,-153.97867,430,"Kodiak",501,700,"Kodiak Slope","CENTRAL GOA","SLOPE",NA,NA,0,"Y","Good performance",545,545,13.5,NA,2.63,28,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.07364,0,0,"29-Sep-21"
"145","GOA",1984,326,32577,601761,555,198401,168,59.265,-147.54367,59.24467,-147.50883,134,"Kodiak",101,200,"Kodiak Outer Shelf","CENTRAL GOA","SHELF",NA,NA,0,"Y","Good performance",157,157,15.6,NA,3,26,30060,"Pacific ocean perch","Sebastes alutus",192.414,298,0.078,2466.846154,3820.512821,"29-Sep-21"
"146","GOA",1987,330,33482,613074,560,198701,16,53.68633,-166.02433,53.68317,-165.9685,10,"Shumagin",1,100,"Fox Islands","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",80,80,5.7,NA,3.704,28,30060,"Pacific ocean perch","Sebastes alutus",9.117,50,0.103712,87.90689602,482.1042888,"29-Sep-21"
"147","GOA",1987,330,33490,613174,560,198701,24,53.702,-164.4695,53.71033,-164.4155,210,"Shumagin",201,300,"Shumagin Slope","WESTERN GOA","SLOPE",NA,NA,0,"Y","Good performance",254,254,5.6,4.7,3.685,30,30060,"Pacific ocean perch","Sebastes alutus",445.02,626,0.11055,4025.50882,5662.59611,"29-Sep-21"
"148","GOA",1987,330,33500,NA,560,198701,34,54.57617,-162.65233,54.5395,-162.6315,110,"Shumagin",101,200,"Sanak Gully","WESTERN GOA","GULLY",NA,NA,0,"Y","Good performance",141,141,5.7,NA,4.297,29.871,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.128355687,0,0,"29-Sep-21"
"149","GOA",1987,330,33501,NA,560,198701,35,54.41483,-161.953,54.4065,-161.89133,110,"Shumagin",101,200,"Sanak Gully","WESTERN GOA","GULLY",NA,NA,0,"Y","Good performance",144,144,5.8,4.9,4.111,30.151,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.123950761,0,0,"29-Sep-21"
"150","GOA",1987,330,33509,NA,560,198701,43,54.81183,-160.4475,54.7955,-160.39517,13,"Shumagin",1,100,"Shumagin Bank","WESTERN GOA","SHELF",NA,NA,0,"Y","Good performance",91,91,5.8,NA,3.834,26.643,30060,"Pacific ocean perch","Sebastes alutus",0,0,0.102149262,0,0,"29-Sep-21"
